player_name,enemy_team,own_goal,penalty,goals_scored,goals_conceded,goal_success
Denis Glushakov,Malaysia,0,0,4,136,0
Denis Irwin,Sierra Leone,0,0,2,73,0
Denis Irwin,Morocco,0,0,2,122,0
Denis Irwin,Indonesia,0,0,2,181,0
Denis Knitel,Australia,0,0,1,167,0
Denis Knitel,Hungary,0,0,1,315,0
Denis Knitel,Mali,0,0,1,109,0
Denis Kovba,Bermuda,0,0,1,50,0
Denis Kovba,Moldova,0,0,1,314,0
Denis Kovba,Sudan,0,0,1,110,0
Denis Laptev,Fiji,0,0,1,134,0
Denis Laptev,Djibouti,0,0,1,85,0
Denis Laptev,France,0,0,1,217,0
Denis Polyakov,Honduras,0,0,1,252,0
Denis Polyakov,Antigua and Barbuda,0,0,1,65,0
Denis Polyakov,Faroe Islands,0,0,1,455,0
Denis Vavro,Guadeloupe,0,0,1,30,0
Denis Vavro,Malaysia,0,0,1,136,0
Denis Vavro,Timor-Leste,0,0,1,61,0
Denis Zakaria,Djibouti,0,0,3,85,0
Denis Zakaria,Saudi Arabia,0,0,3,221,0
Denis Zakaria,Cyprus,0,0,3,484,0
Denis Zmeu,Bhutan,0,0,1,58,0
Denis Zmeu,American Samoa,0,0,1,96,0
Denis Zmeu,Hungary,0,0,1,315,0
Deniss Ivanovs,Sweden,0,0,1,240,0
Deniss Ivanovs,Turks and Caicos Islands,0,0,1,66,0
Deniss Ivanovs,Malaysia,0,0,1,136,0
Deniss Rakels,Tanzania,0,0,1,79,0
Deniss Rakels,Honduras,0,0,1,252,0
Deniss Rakels,Haiti,0,0,1,123,0
Deniz Bozkurt,Tahiti,0,0,1,150,0
Deniz Bozkurt,Ivory Coast,0,0,1,163,0
Deniz Bozkurt,Gibraltar,0,0,1,244,0
Deniz Türüç,Northern Ireland,0,0,1,279,0
Deniz Türüç,Malawi,0,0,1,103,0
Deniz Türüç,Malta,0,0,1,571,0
Denmark Casey,Turkmenistan,0,0,1,85,0
Denmark Casey,Barbados,0,0,1,67,0
Denmark Casey,Iceland,0,0,1,355,0
Dennis Alas,Libya,0,0,1,77,0
Dennis Alas,Gabon,0,0,1,97,0
Dennis Alas,Peru,0,0,1,331,0
Dennis Bergkamp,Slovakia,0,0,27,206,0
Dennis Bergkamp,Pakistan,0,0,27,122,0
Dennis Bergkamp,Moldova,0,0,27,314,0
Dennis Bryce,Sweden,0,0,1,240,0
Dennis Bryce,Central African Republic,0,0,1,30,0
Dennis Bryce,New Zealand,0,0,1,140,0
Dennis Lawrence,Republic of Ireland,0,0,2,234,0
Dennis Lawrence,Chad,0,0,2,26,0
Dennis Lawrence,Malawi,0,0,2,103,0
Dennis Lota,Qatar,0,0,7,187,0
Dennis Lota,Indonesia,0,0,7,181,0
Dennis Lota,Grenada,0,0,7,85,0
Dennis López,Zambia,0,0,2,136,0
Dennis López,Egypt,0,0,2,152,0
Dennis López,France,0,0,2,217,0
Dennis Man,Japan,0,0,5,183,0
Dennis Man,São Tomé and Príncipe,0,0,5,25,0
Dennis Man,Republic of Ireland,0,0,5,234,0
Dennis Marshall,Pakistan,0,0,1,122,0
Dennis Marshall,Guadeloupe,0,0,1,30,0
Dennis Marshall,North Macedonia,0,0,1,258,0
Dennis Mizzi,Tonga,0,0,1,72,0
Dennis Mizzi,Slovenia,0,0,1,213,0
Dennis Mizzi,Iran,0,0,1,149,0
Dennis Oliech,Sweden,0,0,16,240,0
Dennis Oliech,New Caledonia,0,0,16,69,0
Dennis Oliech,British Virgin Islands,0,0,16,53,0
Dennis Praet,Taiwan,0,0,2,215,0
Dennis Praet,Malawi,0,0,2,103,0
Dennis Praet,Chad,0,0,2,26,0
Dennis Purperhart,Singapore,0,0,1,132,0
Dennis Purperhart,Afghanistan,0,0,1,58,0
Dennis Purperhart,Argentina,0,0,1,252,0
Dennis Rennie,Philippines,0,0,1,75,0
Dennis Rennie,Ivory Coast,0,0,1,163,0
Dennis Rennie,Eritrea,0,0,1,19,0
Dennis Rommedahl,Laos,0,0,15,124,0
Dennis Rommedahl,Lebanon,0,0,15,113,0
Dennis Rommedahl,San Marino,0,0,15,734,0
Dennis Salanović,Indonesia,0,0,3,181,0
Dennis Salanović,Guyana,0,0,3,71,0
Dennis Salanović,Ukraine,0,0,3,177,0
Dennis Wise,Ivory Coast,0,0,1,163,0
Dennis Wise,Togo,0,0,1,121,0
Dennis Wise,San Marino,0,0,1,734,0
Densill Theobald,Bhutan,0,0,1,58,0
Densill Theobald,Cayman Islands,0,0,1,53,0
Densill Theobald,Papua New Guinea,0,0,1,81,0
Denys Harmash,Mozambique,0,0,2,89,0
Denys Harmash,Syria,0,0,2,118,0
Denys Harmash,Spain,0,0,2,227,0
Denzel Dumfries,Cape Verde,0,0,6,58,0
Denzel Dumfries,Morocco,0,0,6,122,0
Denzel Dumfries,Sri Lanka,0,0,6,100,0
Denílson de Oliveira Araújo,Burundi,0,0,5,28,0
Denílson de Oliveira Araújo,Oman,0,0,5,104,0
Denílson de Oliveira Araújo,Latvia,0,0,5,320,0
Deon Burton,Liberia,0,0,8,106,0
Deon Burton,Azerbaijan,0,0,8,308,0
Deon Burton,Spain,0,0,8,227,0
Deon Hotto,Hong Kong,0,0,1,112,0
Deon Hotto,Croatia,0,0,1,195,0
Deon Hotto,Czechoslovakia,0,0,1,55,0
Deon Kavendji,Switzerland,0,0,1,257,0
Deon Kavendji,Dominica,0,0,1,57,0
Deon Kavendji,Dominican Republic,0,0,1,48,0
Deon McCaulay,Ecuador,0,0,18,283,0
Deon McCaulay,Rwanda,0,0,18,66,0
Deon McCaulay,Portugal,0,0,18,225,0
Derby Makinka,Brunei,0,0,2,61,0
Derby Makinka,Spain,0,0,2,227,0
Derby Makinka,San Marino,0,0,2,734,0
Dereck Somanje,Germany,0,0,1,275,0
Dereck Somanje,Lebanon,0,0,1,113,0
Dereck Somanje,Iceland,0,0,1,355,0
Derek Malas,Bahrain,0,0,2,134,0
Derek Malas,Malawi,0,0,2,103,0
Derek Malas,Guatemala,0,0,2,153,0
Derlis González,Cayman Islands,0,0,4,53,0
Derlis González,Gibraltar,0,0,4,244,0
Derlis González,France,0,0,4,217,0
Derlis Soto,Thailand,0,0,2,183,0
Derlis Soto,Barbados,0,0,2,67,0
Derlis Soto,Madagascar,0,0,2,66,0
Derrick Edwards,El Salvador,0,0,6,231,0
Derrick Edwards,British Virgin Islands,0,0,6,53,0
Derrick Edwards,Iceland,0,0,6,355,0
Derrick Etienne,Azerbaijan,0,0,1,308,0
Derrick Etienne,Puerto Rico,0,0,1,32,0
Derrick Etienne,Iceland,0,0,1,355,0
Deshawon Nembhard,Vietnam,0,0,1,121,0
Deshawon Nembhard,Kyrgyzstan,0,0,1,70,0
Deshawon Nembhard,Lithuania,0,0,1,313,0
Desmond Bleau,Tunisia,0,0,1,170,0
Desmond Bleau,Seychelles,0,0,1,46,0
Desmond Bleau,American Samoa,0,0,1,96,0
Desmond Fa'aiuaso,Palestine,0,0,5,64,0
Desmond Fa'aiuaso,Iceland,0,0,5,355,0
Desmond Fa'aiuaso,Burundi,0,0,5,28,0
Devarr Boyles,Anguilla,0,0,1,63,0
Devarr Boyles,Myanmar,0,0,1,71,0
Devarr Boyles,Samoa,0,0,1,91,0
Devaughn Elliott,Burkina Faso,0,0,1,138,0
Devaughn Elliott,Martinique,0,0,1,57,0
Devaughn Elliott,Serbia,0,0,1,188,0
Devaun DeGraff,Kenya,0,0,2,118,0
Devaun DeGraff,Palestine,0,0,2,64,0
Devaun DeGraff,Philippines,0,0,2,75,0
Dever Orgill,Belize,0,0,2,68,0
Dever Orgill,Iran,0,0,2,149,0
Dever Orgill,Romania,0,0,2,237,0
Devi Muka,American Samoa,0,0,1,96,0
Devi Muka,Mozambique,0,0,1,89,0
Devi Muka,Pakistan,0,0,1,122,0
Devin Vega,Solomon Islands,0,0,1,166,0
Devin Vega,San Marino,0,0,1,734,0
Devin Vega,Djibouti,0,0,1,85,0
Devon Jarrett,Czechoslovakia,0,0,2,55,0
Devon Jarrett,Saint Kitts and Nevis,0,0,2,72,0
Devon Jarrett,Venezuela,0,0,2,427,0
Dewan Chand,Bulgaria,0,0,2,288,0
Dewan Chand,Haiti,0,0,2,123,0
Dewan Chand,Israel,0,0,2,259,0
Dexter Blackstock,Kenya,0,0,1,118,0
Dexter Blackstock,Ghana,0,0,1,147,0
Dexter Blackstock,Montenegro,0,0,1,121,0
Dexter Walker,Yemen DPR,0,0,1,7,0
Dexter Walker,Haiti,0,0,1,123,0
Dexter Walker,Fiji,0,0,1,134,0
Dhurgham Ismail,Latvia,0,0,2,320,0
Dhurgham Ismail,Jordan,0,0,2,112,0
Dhurgham Ismail,Togo,0,0,2,121,0
Di'Shon Bernard,Chad,0,0,1,26,0
Di'Shon Bernard,Portugal,0,0,1,225,0
Di'Shon Bernard,Costa Rica,0,0,1,286,0
Dia Saba,Haiti,0,0,1,123,0
Dia Saba,Kosovo,0,0,1,79,0
Dia Saba,Puerto Rico,0,0,1,32,0
Diadie Samassékou,Guam,0,0,1,82,0
Diadie Samassékou,Lithuania,0,0,1,313,0
Diadie Samassékou,Curaçao,0,0,1,50,0
Diafra Sakho,Russia,0,0,2,211,0
Diafra Sakho,Egypt,0,0,2,152,0
Diamantino Miranda,Ghana,0,0,3,147,0
Diamantino Miranda,Lebanon,0,0,3,113,0
Diamantino Miranda,German DR,0,0,3,39,0
Dick Kauma,Serbia,0,0,1,188,0
Dick Kauma,French Guiana,0,0,1,7,0
Dick Kauma,Vietnam,0,0,1,121,0
Dick Nanninga,Cambodia,0,0,1,130,0
Dick Nanninga,Liberia,0,0,1,106,0
Dick Nanninga,Cape Verde,0,0,1,58,0
Dick Schoenaker,Greece,0,0,6,252,0
Dick Schoenaker,Iran,0,0,6,149,0
Dick Schoenaker,Uzbekistan,0,0,6,152,0
Didargylyç Urazow,Tanzania,0,0,1,79,0
Didargylyç Urazow,Gibraltar,0,0,1,244,0
Didargylyç Urazow,Macau,0,0,1,164,0
Didi Torrico,Mexico,0,0,1,279,0
Didi Torrico,Nigeria,0,0,1,152,0
Didi Torrico,Iceland,0,0,1,355,0
Didier Deschamps,Greece,0,0,2,252,0
Didier Deschamps,Canada,0,0,2,202,0
Didier Deschamps,Fiji,0,0,2,134,0
Didier Drogba,Ukraine,0,0,31,177,0
Didier Drogba,Angola,0,0,31,110,0
Didier Drogba,Nepal,0,0,31,120,0
Didier Six,Turkmenistan,0,0,5,85,0
Didier Six,Ivory Coast,0,0,5,163,0
Didier Six,Russia,0,0,5,211,0
Didier Ya Konan,Guam,0,0,1,82,0
Didier Ya Konan,Morocco,0,0,1,122,0
Didier Ya Konan,Yugoslavia,0,0,1,63,0
Didier Zokora,Hong Kong,0,0,1,112,0
Didier Zokora,Guam,0,0,1,82,0
Didier Zokora,New Zealand,0,0,1,140,0
Diego,Croatia,0,0,2,195,0
Diego,Bangladesh,0,0,2,158,0
Diego,Burundi,0,0,2,28,0
Diego Antonio Reyes,Grenada,0,0,1,85,0
Diego Antonio Reyes,Wales,0,0,1,272,0
Diego Bejarano,United Arab Emirates,0,0,2,200,0
Diego Bejarano,Mexico,0,0,2,279,0
Diego Bejarano,Colombia,0,0,2,248,0
Diego Calvo,São Tomé and Príncipe,0,0,1,25,0
Diego Calvo,Northern Ireland,0,0,1,279,0
Diego Calvo,Israel,0,0,1,259,0
Diego Campos,Togo,0,0,1,121,0
Diego Campos,Dominican Republic,0,0,1,48,0
Diego Campos,Fiji,0,0,1,134,0
Diego Costa,Mali,0,0,9,109,0
Diego Costa,Guadeloupe,0,0,9,30,0
Diego Costa,Belize,0,0,9,68,0
Diego Forlán,Brunei,0,0,28,61,0
Diego Forlán,Uganda,0,0,28,62,0
Diego Forlán,Laos,0,0,28,124,0
Diego Fuser,Burkina Faso,0,0,2,138,0
Diego Fuser,Jamaica,0,0,2,204,0
Diego Fuser,China PR,0,0,2,158,0
Diego Gavilán,Tajikistan,0,0,1,70,0
Diego Gavilán,Guinea-Bissau,0,0,1,47,0
Diego Gavilán,Mauritius,0,0,1,46,0
Diego Godín,Republic of Ireland,0,0,5,234,0
Diego Godín,Algeria,0,0,5,189,0
Diego Godín,Maldives,0,0,5,140,0
Diego Latorre,Qatar,0,0,1,187,0
Diego Latorre,Belarus,0,0,1,252,0
Diego Latorre,Cuba,0,0,1,173,0
Diego Lugano,Thailand,0,0,7,183,0
Diego Lugano,Croatia,0,0,7,195,0
Diego Lugano,Czechoslovakia,0,0,7,55,0
Diego Maradona,Guyana,0,0,14,71,0
Diego Maradona,Croatia,0,0,14,195,0
Diego Maradona,Ethiopia,0,0,14,65,0
Diego Milito,North Korea,0,0,1,124,0
Diego Milito,Kenya,0,0,1,118,0
Diego Milito,Guinea,0,0,1,149,0
Diego Pérez,Uruguay,0,0,2,293,0
Diego Pérez,Venezuela,0,0,2,427,0
Diego Pérez,Slovenia,0,0,2,213,0
Diego Reyes,Papua New Guinea,0,0,1,81,0
Diego Reyes,Montenegro,0,0,1,121,0
Diego Reyes,Vietnam,0,0,1,121,0
Diego Rolán,Qatar,0,0,2,187,0
Diego Rolán,Indonesia,0,0,2,181,0
Diego Rolán,Australia,0,0,2,167,0
Diego Simeone,Bahrain,0,0,8,134,0
Diego Simeone,Mauritania,0,0,8,54,0
Diego Simeone,Martinique,0,0,8,57,0
Diego Tristán,Canada,0,0,3,202,0
Diego Tristán,Gambia,0,0,3,48,0
Diego Tristán,Gibraltar,0,0,3,244,0
Dieter Ramusch,Madagascar,0,0,1,66,0
Dieter Ramusch,England,0,0,1,190,0
Dieter Ramusch,United States Virgin Islands,0,0,1,94,0
Dietmar Hamann,Antigua and Barbuda,0,0,1,65,0
Dietmar Hamann,Oman,0,0,1,104,0
Dietmar Hamann,Nigeria,0,0,1,152,0
Dietmar Kühbauer,Burkina Faso,0,0,3,138,0
Dietmar Kühbauer,North Macedonia,0,0,3,258,0
Dietmar Kühbauer,Belize,0,0,3,68,0
Dieudonné Londo,Tahiti,0,0,1,150,0
Dieudonné Londo,Namibia,0,0,1,124,0
Dieudonné Londo,Portugal,0,0,1,225,0
Dieudonné Minoungou,Yugoslavia,0,0,1,63,0
Dieudonné Minoungou,DR Congo,0,0,1,152,0
Dieudonné Minoungou,Togo,0,0,1,121,0
Dieumerci Mbokani,Paraguay,0,0,15,297,0
Dieumerci Mbokani,Guatemala,0,0,15,153,0
Dieumerci Mbokani,Austria,0,0,15,284,0
Dieuphane Thelamour,Singapore,0,0,1,132,0
Dieuphane Thelamour,Iran,0,0,1,149,0
Dieuphane Thelamour,Jordan,0,0,1,112,0
Dikilu Bageta,Mexico,0,0,1,279,0
Dikilu Bageta,Sudan,0,0,1,110,0
Dikilu Bageta,Indonesia,0,0,1,181,0
Dilshod Vasiev,India,0,0,1,124,0
Dilshod Vasiev,Iraq,0,0,1,157,0
Dilshod Vasiev,Grenada,0,0,1,85,0
Dimitar Berbatov,Morocco,0,0,28,122,0
Dimitar Berbatov,Nigeria,0,0,28,152,0
Dimitar Berbatov,Slovakia,0,0,28,206,0
Dimitar Iliev,Hong Kong,0,0,1,112,0
Dimitar Iliev,Lithuania,0,0,1,313,0
Dimitar Iliev,Scotland,0,0,1,253,0
Dimitar Makriev,Senegal,0,0,1,117,0
Dimitar Makriev,Netherlands,0,0,1,226,0
Dimitar Makriev,Taiwan,0,0,1,215,0
Dimitar Rangelov,Ghana,0,0,3,147,0
Dimitar Rangelov,Hong Kong,0,0,3,112,0
Dimitar Rangelov,Fiji,0,0,3,134,0
Dimitar Telkiyski,Tanzania,0,0,3,79,0
Dimitar Telkiyski,Venezuela,0,0,3,427,0
Dimitar Telkiyski,Maldives,0,0,3,140,0
Dimitri Payet,Japan,0,0,5,183,0
Dimitri Payet,Haiti,0,0,5,123,0
Dimitri Payet,Qatar,0,0,5,187,0
Dimitri Ramothe,Cape Verde,0,0,1,58,0
Dimitri Ramothe,United Arab Emirates,0,0,1,200,0
Dimitri Ramothe,Russia,0,0,1,211,0
Dimitrij Nazarov,South Korea,0,0,6,188,0
Dimitrij Nazarov,Grenada,0,0,6,85,0
Dimitrij Nazarov,Cyprus,0,0,6,484,0
Dimitrios Kourbelis,Cape Verde,0,0,1,58,0
Dimitrios Kourbelis,Finland,0,0,1,299,0
Dimitrios Kourbelis,Scotland,0,0,1,253,0
Dimitrios Limnios,Mauritius,0,0,3,46,0
Dimitrios Limnios,Lesotho,0,0,3,45,0
Dimitrios Limnios,Slovakia,0,0,3,206,0
Dimitrios Pelkas,Hungary,0,0,4,315,0
Dimitrios Pelkas,Mali,0,0,4,109,0
Dimitrios Pelkas,Kosovo,0,0,4,79,0
Dimitris Kolovos,Burkina Faso,0,0,1,138,0
Dimitris Kolovos,Benin,0,0,1,106,0
Dimitris Kolovos,United Arab Emirates,0,0,1,200,0
Dimitris Markos,Australia,0,0,1,167,0
Dimitris Markos,Hong Kong,0,0,1,112,0
Dimitris Markos,Brazil,0,0,1,214,0
Dimitris Mavrogenidis,Cambodia,0,0,1,130,0
Dimitris Mavrogenidis,Chad,0,0,1,26,0
Dimitris Mavrogenidis,Namibia,0,0,1,124,0
Dimitris Papadopoulos,Netherlands,0,0,1,226,0
Dimitris Papadopoulos,Central African Republic,0,0,1,30,0
Dimitris Papadopoulos,Haiti,0,0,1,123,0
Dimitris Salpingidis,Georgia,0,0,10,232,0
Dimitris Salpingidis,Aruba,0,0,10,58,0
Dimitris Salpingidis,Turkey,0,0,10,335,0
Dimitris Saravakos,Yemen DPR,0,0,8,7,0
Dimitris Saravakos,Tahiti,0,0,8,150,0
Dimitris Saravakos,Israel,0,0,8,259,0
Dimitris Siovas,Sudan,0,0,1,110,0
Dimitris Siovas,Cuba,0,0,1,173,0
Dimitris Siovas,Trinidad and Tobago,0,0,1,208,0
Dinardo Rodríguez,Italy,0,0,4,222,0
Dinardo Rodríguez,Myanmar,0,0,4,71,0
Dinardo Rodríguez,Jamaica,0,0,4,204,0
Diniyar Bilyaletdinov,Poland,0,0,4,273,0
Diniyar Bilyaletdinov,Myanmar,0,0,4,71,0
Diniyar Bilyaletdinov,Burkina Faso,0,0,4,138,0
Dino Baggio,United States,0,0,6,250,0
Dino Baggio,Guinea-Bissau,0,0,6,47,0
Dino Baggio,Kyrgyzstan,0,0,6,70,0
Dinos Kouis,Lebanon,0,0,5,113,0
Dinos Kouis,Congo,0,0,5,92,0
Dinos Kouis,Antigua and Barbuda,0,0,5,65,0
Diogo Dalot,Saint Vincent and the Grenadines,0,0,2,194,0
Diogo Dalot,São Tomé and Príncipe,0,0,2,25,0
Diogo Dalot,Norway,0,0,2,231,0
Diogo Jota,Martinique,0,0,12,57,0
Diogo Jota,Guinea-Bissau,0,0,12,47,0
Diogo Jota,Tahiti,0,0,12,150,0
Dioh Williams,Iran,0,0,1,149,0
Dioh Williams,Guatemala,0,0,1,153,0
Dioh Williams,Kenya,0,0,1,118,0
Dioko Kaluyituka,Namibia,0,0,4,124,0
Dioko Kaluyituka,Togo,0,0,4,121,0
Dioko Kaluyituka,Tanzania,0,0,4,79,0
Diomansy Kamara,New Caledonia,0,0,1,69,0
Diomansy Kamara,Colombia,0,0,1,248,0
Diomansy Kamara,Belgium,0,0,1,274,0
Dion Charles,Sierra Leone,0,0,3,73,0
Dion Charles,Italy,0,0,3,222,0
Dion Charles,Maldives,0,0,3,140,0
Dioni Guerra,Sri Lanka,0,0,1,100,0
Dioni Guerra,Angola,0,0,1,110,0
Dioni Guerra,Guinea,0,0,1,149,0
Dionisio Fernandes,North Macedonia,0,0,1,258,0
Dionisio Fernandes,Liechtenstein,0,0,1,466,0
Dionisio Fernandes,Congo,0,0,1,92,0
Diphetogo Selolwane,Panama,0,0,5,214,0
Diphetogo Selolwane,Singapore,0,0,5,132,0
Diphetogo Selolwane,Denmark,0,0,5,247,0
Dipsy Selolwane,Equatorial Guinea,0,0,4,52,0
Dipsy Selolwane,Suriname,0,0,4,66,0
Dipsy Selolwane,South Africa,0,0,4,126,0
Diquan Adamson,Mauritania,0,0,1,54,0
Diquan Adamson,Timor-Leste,0,0,1,61,0
Diquan Adamson,Chad,0,0,1,26,0
Dirk Kuyt,Ethiopia,0,0,15,65,0
Dirk Kuyt,Canada,0,0,15,202,0
Dirk Kuyt,Bangladesh,0,0,15,158,0
Divock Origi,Mongolia,0,0,2,73,0
Divock Origi,Taiwan,0,0,2,215,0
Divock Origi,Eswatini,0,0,2,41,0
Djakaridja Koné,Bhutan,0,0,2,58,0
Djakaridja Koné,Eswatini,0,0,2,41,0
Djakaridja Koné,Iraq,0,0,2,157,0
Djalma Campos,Guyana,0,0,2,71,0
Djalma Campos,Brunei,0,0,2,61,0
Djalma Campos,Ecuador,0,0,2,283,0
Djalminha,Czechoslovakia,0,0,2,55,0
Djalminha,Kazakhstan,0,0,2,260,0
Djalminha,Wales,0,0,2,272,0
Djamel Amani,Dominica,0,0,3,57,0
Djamel Amani,Spain,0,0,3,227,0
Djamel Amani,Djibouti,0,0,3,85,0
Djamel Belmadi,Zimbabwe,0,0,1,110,0
Djamel Belmadi,Yemen,0,0,1,105,0
Djamel Belmadi,Central African Republic,0,0,1,30,0
Djamel Menad,Bulgaria,0,0,12,288,0
Djamel Menad,Zambia,0,0,12,136,0
Djamel Menad,Argentina,0,0,12,252,0
Djamel Zidane,Albania,0,0,3,346,0
Djamel Zidane,Spain,0,0,3,227,0
Djamel Zidane,Croatia,0,0,3,195,0
Djibril Cissé,Comoros,0,0,6,27,0
Djibril Cissé,Iraq,0,0,6,157,0
Djibril Ouattara,Argentina,0,0,1,252,0
Djibril Ouattara,Saint Lucia,0,0,1,62,0
Djibril Ouattara,Sierra Leone,0,0,1,73,0
Djibril Sidibé,Iran,0,0,1,149,0
Djibril Sidibé,Vietnam,0,0,1,121,0
Djibril Sidibé,Laos,0,0,1,124,0
Djihad Bizimana,Nigeria,0,0,1,152,0
Djihad Bizimana,Netherlands,0,0,1,226,0
Djihad Bizimana,Guatemala,0,0,1,153,0
Djima Oyawolé,India,0,0,2,124,0
Djima Oyawolé,Malawi,0,0,2,103,0
Djima Oyawolé,Bulgaria,0,0,2,288,0
Djiman Koukou,Australia,0,0,1,167,0
Djiman Koukou,Gibraltar,0,0,1,244,0
Djiman Koukou,Malawi,0,0,1,103,0
Djimy Alexis,Malta,0,0,1,571,0
Djimy Alexis,Brazil,0,0,1,214,0
Djimy Alexis,Thailand,0,0,1,183,0
Djogou Akoulassi,Montserrat,0,0,1,49,0
Djogou Akoulassi,Montenegro,0,0,1,121,0
Djogou Akoulassi,Iraq,0,0,1,157,0
Djordje Mihailovic,Bhutan,0,0,2,58,0
Djordje Mihailovic,France,0,0,2,217,0
Djordje Mihailovic,North Macedonia,0,0,2,258,0
Djumadurdy Meredov,United States,0,0,3,250,0
Djumadurdy Meredov,Malaysia,0,0,3,136,0
Djumadurdy Meredov,Bhutan,0,0,3,58,0
Dmitri Alenichev,Colombia,0,0,4,248,0
Dmitri Alenichev,Norway,0,0,4,231,0
Dmitri Alenichev,Israel,0,0,4,259,0
Dmitri Bulykin,Eswatini,0,0,6,41,0
Dmitri Bulykin,Paraguay,0,0,6,297,0
Dmitri Bulykin,Bermuda,0,0,6,50,0
Dmitri Cheryshev,Gabon,0,0,1,97,0
Dmitri Cheryshev,Central African Republic,0,0,1,30,0
Dmitri Cheryshev,Sudan,0,0,1,110,0
Dmitri Khokhlov,North Korea,0,0,2,124,0
Dmitri Khokhlov,Bhutan,0,0,2,58,0
Dmitri Khokhlov,Switzerland,0,0,2,257,0
Dmitri Kirichenko,Estonia,0,0,3,393,0
Dmitri Kirichenko,Canada,0,0,3,202,0
Dmitri Kirichenko,Laos,0,0,3,124,0
Dmitri Kombarov,Samoa,0,0,1,91,0
Dmitri Kombarov,Suriname,0,0,1,66,0
Dmitri Kombarov,Tunisia,0,0,1,170,0
Dmitri Loskov,Comoros,0,0,2,27,0
Dmitri Loskov,Eritrea,0,0,2,19,0
Dmitri Loskov,Yugoslavia,0,0,2,63,0
Dmitri Radchenko,North Korea,0,0,6,124,0
Dmitri Radchenko,South Africa,0,0,6,126,0
Dmitri Radchenko,British Virgin Islands,0,0,6,53,0
Dmitri Sychev,Libya,0,0,9,77,0
Dmitri Sychev,Greece,0,0,9,252,0
Dmitri Sychev,Mozambique,0,0,9,89,0
Dmitri Torbinski,Serbia,0,0,1,188,0
Dmitri Torbinski,Benin,0,0,1,106,0
Dmitri Torbinski,Tanzania,0,0,1,79,0
Dmitri Yurist,Belgium,0,0,1,274,0
Dmitri Yurist,Mauritania,0,0,1,54,0
Dmitri Yurist,Nepal,0,0,1,120,0
Dmitriy Shomko,Kyrgyzstan,0,0,1,70,0
Dmitriy Shomko,Seychelles,0,0,1,46,0
Dmitriy Shomko,India,0,0,1,124,0
Dmitry Antilevsky,North Macedonia,0,0,2,258,0
Dmitry Antilevsky,Bulgaria,0,0,2,288,0
Dmitry Antilevsky,Finland,0,0,2,299,0
Dmitry Byakov,Bahamas,0,0,7,58,0
Dmitry Byakov,Turks and Caicos Islands,0,0,7,66,0
Dmitry Verkhovtsov,Costa Rica,0,0,3,286,0
Dmitry Verkhovtsov,Maldives,0,0,3,140,0
Dmitry Verkhovtsov,Seychelles,0,0,3,46,0
Doctor Khumalo,Czechoslovakia,0,0,1,55,0
Doctor Khumalo,Equatorial Guinea,0,0,1,52,0
Doctor Khumalo,Israel,0,0,1,259,0
Dodi Lukebakio,Ukraine,0,0,2,177,0
Dodi Lukebakio,Burundi,0,0,2,28,0
Dodi Lukebakio,Philippines,0,0,2,75,0
Dollah Salleh,Gibraltar,0,0,7,244,0
Dollah Salleh,Egypt,0,0,7,152,0
Dollah Salleh,Jamaica,0,0,7,204,0
Dom Dwyer,Cameroon,0,0,1,196,0
Dom Dwyer,Yugoslavia,0,0,1,63,0
Dom Dwyer,Namibia,0,0,1,124,0
Domagoj Vida,Palestine,0,0,2,64,0
Domagoj Vida,Fiji,0,0,2,134,0
Domagoj Vida,Chad,0,0,2,26,0
Domen Črnigoj,Norway,0,0,2,231,0
Domen Črnigoj,Gabon,0,0,2,97,0
Domen Črnigoj,Dominica,0,0,2,57,0
Domenic Mobilio,Canada,0,0,3,202,0
Domenic Mobilio,Martinique,0,0,3,57,0
Domenic Mobilio,Slovenia,0,0,3,213,0
Domenico Berardi,Equatorial Guinea,0,0,6,52,0
Domenico Berardi,Zimbabwe,0,0,6,110,0
Domenico Berardi,Slovakia,0,0,6,206,0
Domingo Peralta,Puerto Rico,0,0,3,32,0
Domingo Peralta,Serbia,0,0,3,188,0
Domingo Peralta,Panama,0,0,3,214,0
Domingos Paciência,Colombia,0,0,8,248,0
Domingos Paciência,Spain,0,0,8,227,0
Domingos Paciência,Scotland,0,0,8,253,0
Domingues,Haiti,0,0,3,123,0
Domingues,Yugoslavia,0,0,3,63,0
Domingues,Nepal,0,0,3,120,0
Dominic Abui Pretino,Sierra Leone,0,0,1,73,0
Dominic Abui Pretino,South Korea,0,0,1,188,0
Dominic Abui Pretino,Sweden,0,0,1,240,0
Dominic Adiyiah,Netherlands,0,0,2,226,0
Dominic Adiyiah,DR Congo,0,0,2,152,0
Dominic Adiyiah,Papua New Guinea,0,0,2,81,0
Dominic Calvert-Lewin,Congo,0,0,2,92,0
Dominic Calvert-Lewin,Togo,0,0,2,121,0
Dominic Calvert-Lewin,Japan,0,0,2,183,0
Dominic Gabriel,Cayman Islands,0,0,1,53,0
Dominic Gabriel,Aruba,0,0,1,58,0
Dominic Gabriel,Zimbabwe,0,0,1,110,0
Dominic Kinnear,Belarus,0,0,1,252,0
Dominic Kinnear,Lebanon,0,0,1,113,0
Dominic Kinnear,Latvia,0,0,1,320,0
Dominik Nagy,Seychelles,0,0,1,46,0
Dominik Nagy,Montenegro,0,0,1,121,0
